Nr.,VBB-Name,GKZ,lon,lat,GK4-X,GK4-Y
9142504,Krugstege,Berlin,13.453427,52.591300,4598598,5829690
9031104,Krumme Gärten,Berlin,13.191883,52.528528,4580990,5822380
9210126,Krummer Luchweg,Falkensee,13.091427,52.573524,4574097,5827279
9002257,Kruppstr.,Berlin,13.359639,52.533387,4592364,5823122
9131510,Kuckhoffstr.,Berlin,13.403141,52.583648,4595207,5828771
9044204,Kufsteiner Str.,Berlin,13.336618,52.485819,4590900,5817800
9230215,Kuhfort,Potsdam,12.978759,52.393782,4566730,5807169
9220446,Kuhforter Damm,Potsdam,12.979667,52.402950,4566778,5808190
9025420,Kühler Weg,Berlin,13.262872,52.496426,4585870,5818890
9005255,Kulturforum,Berlin,13.369181,52.507564,4593066,5820261
9230067,Kunersdorfer Str.,Potsdam,13.078493,52.380529,4573541,5805791
9083357,Künnekeweg,Berlin,13.513955,52.415898,4603109,5810258
9024151,Kuno-Fischer-Str.,Berlin,13.289779,52.506615,4587677,5820056
9040104,Kurfürstendamm/Joachim-Friedrich-Str.,Berlin,13.296346,52.498041,4588140,5819110
9005104,Kurfürstenstr.,Berlin,13.355725,52.501545,4592165,5819574
9039159,Kurpromenade,Berlin,13.123568,52.470771,4576454,5815879
9052305,Kurstr.,Berlin,13.218178,52.428107,4582963,5811236
9029251,Kurze Str./Mittelstr.,Berlin,13.200073,52.546221,4581513,5824358
9091104,Kurzebracker Weg,Berlin,13.222488,52.619658,4582895,5832555
9230251,Küsselstr.,Potsdam,13.043740,52.387770,4571163,5806562
9350250,Ladeburger Chaussee,Bernau,13.588524,52.691786,4607506,5841064
9049354,Laehrstr.,Berlin,13.264785,52.419385,4586150,5810320
9183501,Lagunenweg,Berlin,13.714641,52.431869,4616720,5812340
9078271,Lahnstr./U Neukölln,Berlin,13.442123,52.467665,4598107,5815918
9191503,Lakegrund,Berlin,13.490799,52.471888,4601405,5816455
9083361,Lakenfelder Weg,Berlin,13.481378,52.408734,4600909,5809415
9175557,Lammersdorfer Weg,Berlin,13.569908,52.492650,4606730,5818879
9085255,Lampesteig,Berlin,13.363737,52.574294,4592556,5827679
9096471,Landesarchiv,Berlin,13.317946,52.580583,4589439,5828321
9230163,Landeshauptarchiv,Potsdam,12.987464,52.425056,4567275,5810657
9220340,Landesumweltamt,Potsdam,13.125055,52.484651,4576531,5817425
9194517,Landfliegerstr.,Berlin,13.514750,52.446365,4603092,5813649
9083356,Landhaussiedlung,Berlin,13.502213,52.418124,4602305,5810489
9043252,Landhausstr.,Berlin,13.328523,52.486845,4590348,5817904
9180506,Landjägerstr.,Berlin,13.583876,52.443742,4607798,5813458
9082256,Landreiterweg,Berlin,13.454075,52.421755,4599022,5810826
9150532,Landsberger Allee,Berlin,13.499576,52.535192,4601855,5823511
9170013,Landsberger Allee/Blumberger Damm,Berlin,13.572037,52.546124,4606745,5824832
9160512,Landsberger Allee/Judith-Auer-Str.,Berlin,13.469454,52.531337,4599820,5823040
9110029,Landsberger Allee/Karl-Lade-Str.,Berlin,13.462603,52.529175,4599360,5822790
9120016,Landsberger Allee/Petersburger Str.,Berlin,13.447656,52.526357,4598352,5822456
9171011,Landsberger Allee/Rhinstr.,Berlin,13.517484,52.535656,4603069,5823588
9160018,Landsberger Allee/Weißenseer Weg,Berlin,13.476714,52.532055,4600311,5823130
9175510,Landsberger Chaussee/Zossener Str.,Berlin,13.587997,52.549218,4607820,5825200
9176506,Landsberger Str.,Berlin,13.622902,52.509469,4610287,5820830
9176542,Landsberger Str./Gewerbegebiet,Berlin,13.621192,52.506239,4610179,5820468
9038103,Landschaftsfriedhof Gatow,Berlin,13.152853,52.498332,4578395,5818977
9039150,Landstadt Gatow,Berlin,13.127668,52.471703,4576731,5815987
9064272,Landweg,Berlin,13.323064,52.410433,4590133,5809395
9230097,Lange Brücke,Potsdam,13.063617,52.392168,4572509,5807071
9096151,Lange Enden,Berlin,13.323358,52.597643,4589771,5830226
9064309,Lange Str.,Berlin,13.333174,52.424008,4590793,5810918
9230175,Langhansstr./Große Weinmeisterstr.,Potsdam,13.065391,52.420075,4572584,5810178
9170527,Langhoffstr.,Berlin,13.543347,52.534296,4604827,5823474
9067256,Langkofelweg,Berlin,13.354971,52.438229,4592246,5812528
9067201,Lankwitz Kirche,Berlin,13.345749,52.436259,4591623,5812297
9039105,Lanzendorfer Weg,Berlin,13.114564,52.448766,4575880,5813421
9045153,Laubenheimer Str.,Berlin,13.315539,52.469609,4589501,5815970
9063151,Lauenburger Platz,Berlin,13.339318,52.461793,4591133,5815130
9014106,Lausitzer Platz,Berlin,13.431914,52.499470,4597343,5819443
9170012,Lea-Grundig-Str.,Berlin,13.567889,52.555867,4606440,5825910
9176526,Ledebourstr.,Berlin,13.609673,52.493715,4609428,5819057
9083360,Leghornweg,Berlin,13.484204,52.406686,4601106,5809191
9120537,Lehmbruckstr.,Berlin,13.453609,52.503133,4598808,5819880
9040151,Lehniner Platz/Schaubühne,Berlin,13.301806,52.498925,4588509,5819215
9001204,Lehrter Str./Invalidenstr.,Berlin,13.365223,52.525764,4592759,5822281
9050254,Leichhardtstr.,Berlin,13.267579,52.445059,4586290,5813180
9100535,Leipziger Str./Wilhelmstr.,Berlin,13.384207,52.510005,4594081,5820552
9176010,Lemkestr./Greifswalder Str.,Berlin,13.640932,52.528049,4611464,5822925
9176005,Lemkestr./Kieler Str.,Berlin,13.633467,52.523065,4610970,5822359
9176510,Lemkestr./Lenbachstr.,Berlin,13.627528,52.518662,4610578,5821860
9084153,Lengeder Str.,Berlin,13.347274,52.582473,4591423,5828568
9049305,Leo-Baeck-Str.,Berlin,13.263773,52.422065,4586076,5810617
9067101,Leonorenstr./Siemensstr.,Berlin,13.338992,52.444253,4591147,5813178
9062152,Lepsiusstr.,Berlin,13.319746,52.463181,4589800,5815260
9230204,Lerchensteig/Kleingartenanlage,Potsdam,13.030663,52.437979,4570193,5812136
9070157,Lerchenweg,Berlin,13.387174,52.447984,4594415,5813655
9132503,Lessingstr./Fontanestr.,Berlin,13.361565,52.589903,4592376,5829413
9132515,Lessingstr./Uhlandstr.,Berlin,13.365438,52.590110,4592638,5829441
9037205,Leubnitzer Weg,Berlin,13.172873,52.522966,4579710,5821740
9150505,Leuenberger Str.,Berlin,13.503986,52.546514,4602128,5824777
9170538,Leunaer Str.,Berlin,13.549835,52.559080,4605208,5826241
9057154,Leuthener Str.,Berlin,13.361508,52.481401,4592600,5817340
9027458,Leuthingerweg,Berlin,13.164237,52.541834,4579090,5823830
9120527,Libauer Str.,Berlin,13.454930,52.510154,4598882,5820663
9183513,Licht- und Luftbad Müggelsee,Berlin,13.671170,52.447285,4613724,5813986
9160545,Lichtenberger Brücke Nord,Berlin,13.499132,52.511372,4601880,5820860
9160548,Lichtenberger Brücke Süd,Berlin,13.502062,52.510885,4602080,5820810
9100519,Lichtenberger Str.,Berlin,13.424079,52.513576,4596780,5821002
9074256,Lichtenrader Damm 254,Berlin,13.407586,52.389711,4595929,5807198
9074205,Lichtenrader Damm/Barnetstr.,Berlin,13.406717,52.393793,4595861,5807651
9220093,Lichterfelder Allee,Teltow,13.271856,52.402053,4586665,5808400
9073251,Lichterfelder Ring/Waldsassener Str.,Berlin,13.349875,52.411541,4591955,5809552
9066252,Lichterfelder Weg,Berlin,13.294861,52.419949,4588195,5810419
9063451,Liebenowzeile,Berlin,13.350084,52.449627,4591890,5813790
9150523,Liebenwalder Str.,Berlin,13.497955,52.538682,4601737,5823897
9053253,Liebermann-Villa,Berlin,13.163609,52.428872,4579250,5811260
9086163,Lienemannstr.,Berlin,13.322834,52.575846,4589780,5827800
9180520,Lienhardweg,Berlin,13.587964,52.421649,4608130,5811006
9089550,Liesborner Weg,Berlin,13.278053,52.578046,4586740,5827990
9083366,Lieselotte-Berger-Platz,Berlin,13.508143,52.403659,4602742,5808888
9083351,Lieselotte-Berger-Str.,Berlin,13.510852,52.404236,4602925,5808956
9008192,Liesenstr.,Berlin,13.374735,52.537338,4593380,5823581
9023305,Lietzenburger Str./Uhlandstr.,Berlin,13.325459,52.500028,4590113,5819367
9194534,Ligusterweg,Berlin,13.481607,52.445347,4600841,5813489
9220083,Lilienstr.,Teltow,13.263310,52.385276,4586116,5806523
9064355,Lilienthalpark,Berlin,13.326339,52.414270,4590348,5809826
9230147,Lilienthalstr.,Potsdam,13.129698,52.379143,4577030,5805690
9051312,Limonenstr.,Berlin,13.298860,52.453931,4588399,5814205
9161510,Lincolnstr.,Berlin,13.501993,52.501944,4602096,5819815
9161514,Lincolnstr./Einbecker Str.,Berlin,13.507286,52.508572,4602440,5820560
9085281,Lindauer Allee/Residenzstr.,Berlin,13.359758,52.572525,4592290,5827477
9026271,Lindenallee,Berlin,13.271071,52.510088,4586400,5820420
9220045,Lindenbahn,Kleinmachnow,13.178219,52.401685,4580293,5808251
9131513,Lindenberger Str.,Berlin,13.416944,52.583870,4596142,5828814
9152511,Lindenberger Str./Birkholzer Weg,Berlin,13.519749,52.578595,4603122,5828369
9135505,Lindenberger Weg,Berlin,13.504074,52.630499,4601939,5834122
9135513,Lindenberger Weg Süd,Berlin,13.507012,52.628305,4602143,5833882
9135011,Lindenberger Weg/Stadtgrenze,Berlin,13.507665,52.627110,4602190,5833750
9058105,Lindenhof,Berlin,13.361626,52.459947,4592653,5814953
9203448,Lindenhof Siedlung,Birkenwerder,13.273625,52.702518,4586195,5841835
9064271,Lindenstr.,Berlin,13.305136,52.417958,4588898,5810210
9210639,Lindenstr.,Dallgow-Döberitz,13.061474,52.542630,4572117,5823811
9012104,Lindenstr./Oranienstr.,Berlin,13.398369,52.506962,4595049,5820232
9196501,Lindenstr./Waltersdorfer Str.,Berlin,13.572231,52.392228,4607131,5807709
9176513,Linderhofstr.,Berlin,13.614842,52.517434,4609720,5821704
9194008,Lindhorstweg,Berlin,13.500760,52.441555,4602152,5813094
9350273,Lindow,Bernau,13.579405,52.664946,4606955,5838064
9230121,Lindstedter Chaussee,Potsdam,13.003341,52.421813,4568360,5810311
9047154,Lindwerder,Berlin,13.196552,52.467188,4581420,5815560
9066153,Lipaer Str.,Berlin,13.310897,52.448118,4589229,5813573
9064202,Lippstädter Str.,Berlin,13.302661,52.412772,4588740,5809630
9082205,Lipschitzallee/Fritz-Erler-Allee,Berlin,13.468151,52.427728,4599966,5811510
9082203,Lipschitzallee/Rudower Str.,Berlin,13.473548,52.432182,4600323,5812013
9220091,Liselotte-Herrmann-Str.,Teltow,13.276214,52.395733,4586974,5807702
9052356,Lloyd-G.-Wells-Str.,Berlin,13.225360,52.423584,4583460,5810741
9082262,Lockenhuhnweg,Berlin,13.492540,52.408531,4601669,5809408
9310557,Löcknitz Anlegestelle,Erkner,13.761911,52.421071,4619964,5811216
9049155,Loebellstr.,Berlin,13.245572,52.426150,4584830,5811050
9160017,Loeperplatz,Berlin,13.479922,52.520071,4600556,5821801
9093291,Loerkesteig,Berlin,13.300225,52.626361,4588146,5833393
9068152,Loewenhardtdamm/Boelckestr.,Berlin,13.377080,52.479927,4593661,5817196
9051251,Löhleinstr.,Berlin,13.285478,52.453619,4587490,5814154
9130519,Lohmestr.,Berlin,13.416207,52.566497,4596130,5826880
9075154,Lohmühlenplatz,Berlin,13.440191,52.489600,4597927,5818356
9190010,Lohmühlenstr.,Berlin,13.445062,52.492677,4598251,5818705
9350268,Lohmühlenstr.,Bernau,13.583207,52.680578,4607174,5839809
9075155,Lohmühlenstr./Heidelberger Str.,Berlin,13.442477,52.491505,4598078,5818571
9011105,Londoner Str.,Berlin,13.342898,52.563362,4591166,5826436
9007111,Lortzingstr.,Berlin,13.399173,52.544304,4595023,5824388
9143514,Lossebergplatz,Berlin,13.490585,52.616919,4601057,5832592
9171529,Lötschbergstr.,Berlin,13.548557,52.509387,4605240,5820710
9011201,Louise-Schroeder-Platz,Berlin,13.365603,52.556982,4592719,5825755
9037151,Louise-Schroeder-Siedlung,Berlin,13.152963,52.532904,4578341,5822824
9082252,Löwensteinring,Berlin,13.465109,52.429546,4599755,5811708
9176509,Löwestr.,Berlin,13.628684,52.515249,4610665,5821482
9096201,Lübarser Str.,Berlin,13.336287,52.602504,4590637,5830783
9133500,Lübarser Weg,Berlin,13.382808,52.629982,4593730,5833900
9185504,Lübbenauer Weg,Berlin,13.634942,52.391313,4611402,5807702
9176500,Lübecker Str.,Berlin,13.638030,52.526103,4611272,5822704
9310014,Lübecker Str.,Schöneiche (bei Berlin),13.699503,52.466070,4615601,5816121
9085154,Lübener Weg,Berlin,13.347199,52.570880,4591442,5827278
9052253,Lückhoffstr.,Berlin,13.206681,52.434013,4582170,5811880
9160019,Lückstr./Weitlingstr.,Berlin,13.493443,52.501702,4601516,5819776
9034104,Lüdenscheider Weg,Berlin,13.236760,52.547120,4584000,5824500
9034154,Lüdenscheider Weg/Daumstr.,Berlin,13.231827,52.544691,4583670,5824224
9230074,Ludwig-Richter-Str.,Potsdam,13.079945,52.409931,4573591,5809064
9049154,Ludwigsfelder Str.,Berlin,13.239493,52.424326,4584420,5810840
9049304,Ludwigsfelder Str./Sachtlebenstr.,Berlin,13.249113,52.419327,4585084,5810295
9180501,Ludwigshöheweg,Berlin,13.656311,52.415453,4612795,5810421
9087151,Luftfracht,Berlin,13.295234,52.550358,4587960,5824930
9230060,Luftschiffhafen,Potsdam,13.016994,52.380805,4569353,5805761
9022172,Luisenplatz/Schloss Charlottenburg,Berlin,13.299632,52.519574,4588320,5821510
9230146,Luisenplatz-Nord/Park Sanssouci,Potsdam,13.047240,52.400942,4571380,5808031
9230145,Luisenplatz-Ost/Park Sanssouci,Potsdam,13.049627,52.398781,4571546,5807793
9230017,Luisenplatz-Süd/Park Sanssouci,Potsdam,13.048234,52.398902,4571451,5807805
9220036,Luisenstr.,Stahnsdorf,13.219600,52.374699,4583160,5805295
9100537,Lustgarten,Berlin,13.400311,52.518012,4595157,5821464
9183006,Lutherstr.,Berlin,13.730496,52.428213,4617808,5811959
9032105,Lutoner Str.,Berlin,13.177503,52.525302,4580020,5822005
9005105,Lützowplatz,Berlin,13.351557,52.504900,4591875,5819942
9005202,Lützowstr./Potsdamer Str.,Berlin,13.366003,52.503422,4592859,5819796
9009153,Luxemburger Str.,Berlin,13.355060,52.544053,4592031,5824303
9066202,Luzerner Str.,Berlin,13.292894,52.424042,4588053,5810872
9048153,Lynarstr.,Berlin,13.284671,52.489550,4587364,5818151
9020105,Machandelweg,Berlin,13.245063,52.524825,4584606,5822029
9220135,Machnower Busch,Kleinmachnow,13.246641,52.416630,4584921,5809992
9049253,Machnower Str.,Berlin,13.259484,52.430433,4585768,5811543
9049251,Machnower Str./Berlepschstr.,Berlin,13.256891,52.429706,4585593,5811459
9035105,Mäckeritzbrücke,Berlin,13.270269,52.548652,4586270,5824710
9089601,Mäckeritzwiesen,Berlin,13.269863,52.549914,4586240,5824850
9175552,Mädewalder Weg,Berlin,13.588519,52.505711,4607962,5820360
9074268,Maffeistr. Ost,Berlin,13.392788,52.391406,4594918,5807367
9037101,Magistratsweg/Brunsbütteler Damm,Berlin,13.157872,52.532982,4578674,5822838
9194501,Magnusstr.,Berlin,13.530237,52.429763,4604184,5811824
9230031,Magnus-Zeller-Platz,Potsdam,13.091328,52.375127,4574424,5805203
9180545,Mahlower Str.,Berlin,13.564344,52.438367,4606483,5812831
9180010,Mahlsdorfer Str./Gehsener Str.,Berlin,13.583706,52.463202,4607739,5815623
9180017,Mahlsdorf-Süd,Berlin,13.599416,52.474018,4608780,5816850
9194512,Mahonienweg,Berlin,13.481247,52.452586,4600800,5814294
9089652,Maienwerderweg,Berlin,13.254733,52.562173,4585190,5826196
9025401,Maikäferpfad,Berlin,13.266854,52.494568,4586144,5818688
9151007,Malchow/Dorfstr.,Berlin,13.482738,52.579586,4600611,5828427
9151510,Malchower Aue,Berlin,13.483110,52.582304,4600630,5828730
9067204,Malteserstr./Kamenzer Damm,Berlin,13.353259,52.433261,4592140,5811973
9180533,Mandrellaplatz,Berlin,13.581925,52.455389,4607637,5814751
9230073,Mangerstr.,Potsdam,13.076692,52.408514,4573372,5808903
9041154,Mansfelder Str./Barstr.,Berlin,13.313769,52.490713,4589338,5818316
9057171,Mansteinstr.,Berlin,13.367134,52.493343,4592957,5818676
9066455,Manteuffelstr.,Berlin,13.315313,52.446757,4589532,5813427
9014104,Manteuffelstr./Köpenicker Str.,Berlin,13.432011,52.505634,4597336,5820129
9067453,Marchandstr.,Berlin,13.357391,52.423193,4592442,5810858
9021102,Marchbrücke,Berlin,13.323750,52.517150,4589962,5821270
9120534,Marchlewskistr.,Berlin,13.446717,52.513022,4598318,5820971
9021151,Marchstr.,Berlin,13.322639,52.513495,4589894,5820862
9210157,Mardersteig,Falkensee,13.050988,52.578159,4571348,5827754
9077154,Mareschstr.,Berlin,13.452595,52.475509,4598801,5816805
9160542,Margaretenstr.,Berlin,13.497200,52.508251,4601756,5820510
9192508,Marggraffbrücke,Berlin,13.496632,52.465541,4601816,5815757
9016151,Marheinekeplatz,Berlin,13.393821,52.489383,4594778,5818270
9014152,Mariannenplatz,Berlin,13.424418,52.502203,4596828,5819737
9230167,Marie-Juchacz-Str.,Potsdam,13.137462,52.357831,4577596,5803327
9110508,Marienburger Str.,Berlin,13.422093,52.535538,4596597,5823443
9070371,Mariendorfer Damm 167,Berlin,13.389345,52.435646,4594589,5812285
9074101,Mariendorfer Damm/Buckower Chaussee,Berlin,13.401116,52.414567,4595435,5809955
9070151,Mariendorfer Damm/Eisenacher Str.,Berlin,13.385308,52.448051,4594288,5813660
9079206,Mariendorfer Weg,Berlin,13.423887,52.463447,4596877,5815424
9064351,Marienstr.,Berlin,13.322114,52.429273,4590030,5811490
9134502,Marienstr./Pasewalker Str.,Berlin,13.431495,52.592547,4597109,5829799
9191507,Marientaler Str.,Berlin,13.488894,52.464290,4601293,5815607
9092260,Markgrafenstr.,Berlin,13.295050,52.637149,4587774,5834587
9171528,Märkische Allee/Alt-Friedrichsfelde,Berlin,13.540534,52.509932,4604694,5820759
9170508,Märkische Allee/Wuhletalstr.,Berlin,13.556617,52.560276,4605665,5826384
9220112,Märkische Heide,Kleinmachnow,13.204459,52.409159,4582065,5809112
9096310,Märkische Zeile,Berlin,13.355923,52.598317,4591976,5830342
9096303,Märkisches Zentrum,Berlin,13.354187,52.596593,4591862,5830148
9162007,Marksburgstr.,Berlin,13.526908,52.486562,4603824,5818139
9220122,Marktplatz,Teltow,13.264528,52.402222,4586166,5808410
9193505,Marktplatz Adlershof,Berlin,13.548658,52.438106,4605417,5812779
9182505,Marktplatz Friedrichshagen,Berlin,13.624687,52.450827,4610555,5814308
9160535,Marktstr.,Berlin,13.474776,52.502799,4600246,5819872
9100520,Marschallbrücke,Berlin,13.380001,52.520551,4593773,5821720
9093205,Marthastr.,Berlin,13.319435,52.622788,4589454,5833019
9054170,Martin-Luther-Str.,Berlin,13.345529,52.483561,4591510,5817560
9171550,Marzahner Chaussee,Berlin,13.525405,52.514577,4603656,5821254
9170020,Marzahner Promenade,Berlin,13.549696,52.543408,4605236,5824497
9150013,Marzahner Str.,Berlin,13.521039,52.546386,4603285,5824787
9083202,Massantebrücke,Berlin,13.495513,52.431654,4601818,5811985
9130512,Masurenstr.,Berlin,13.412899,52.562708,4595914,5826454
9091159,Mattenbuder Pfad,Berlin,13.220799,52.617312,4582785,5832292
9210086,Mauererweg,Falkensee,13.041343,52.557107,4570728,5825402
9230020,Mauerstr.,Potsdam,13.049291,52.401939,4571518,5808144
9210629,Maulbeerallee,Dallgow-Döberitz,13.054658,52.538054,4571662,5823295
9230085,Max-Born-Str.,Potsdam,13.137213,52.375548,4577548,5805298
9160507,Max-Brunnow-Str.,Berlin,13.458798,52.526840,4599107,5822525
9170530,Max-Herrmann-Str.,Berlin,13.565679,52.553874,4606295,5825685
9067352,Maximilian-Kaller-Str.,Berlin,13.352940,52.416584,4592153,5810117
9092204,Maximiliankorso/Sigismundkorso,Berlin,13.271207,52.632042,4586170,5833990
9130521,Maximilianstr.,Berlin,13.412421,52.561150,4595885,5826280
9009251,Maxstr.,Berlin,13.363997,52.549415,4592626,5824911
9180515,Mayschweg,Berlin,13.582565,52.435895,4607728,5812583
9176531,Mechthildstr.,Berlin,13.593769,52.478202,4608386,5817307
9230001,Medienstadt Babelsberg Bhf,Potsdam,13.122174,52.382998,4576511,5806111
9171514,Meeraner Str.,Berlin,13.519268,52.529270,4603205,5822880
9230191,Mehlbeerenweg,Potsdam,12.993992,52.408744,4567744,5808848
9012106,Mehringbrücke,Berlin,13.389263,52.497974,4594450,5819220
9350202,Mehrower Str.,Ahrensfelde,13.583762,52.577360,4607464,5828325
9220131,Meiereifeld/Zehlendorfer Damm,Kleinmachnow,13.234974,52.405707,4584148,5808763
9025254,Meiningenallee,Berlin,13.259298,52.521781,4585578,5821707
9032104,Melanchthonplatz,Berlin,13.188927,52.521664,4580802,5821613
9161502,Mellenseestr.,Berlin,13.507706,52.492461,4602506,5818768
9161503,Mellenseestr./Sewanstr.,Berlin,13.514626,52.494593,4602971,5819015
9037166,Melonensteig,Berlin,13.135797,52.543279,4577158,5823960
9100030,Memhardstr.,Berlin,13.412193,52.524215,4595950,5822170
9130520,Mendelstr.,Berlin,13.419345,52.575061,4596324,5827837
9075152,Mengerzeile,Berlin,13.443854,52.487704,4598180,5818150
9176508,Menzelstr.,Berlin,13.622030,52.513786,4610217,5821309
9064204,Mercatorweg,Berlin,13.320434,52.411919,4589951,5809557
9068357,Mergentheimer Str.,Berlin,13.355465,52.444748,4592266,5813254
9196506,Merkurstr.,Berlin,13.582880,52.397092,4607844,5808266
9350906,Merkurstr.,Bernau,13.600853,52.675029,4608381,5839218
9171537,Merler Weg,Berlin,13.532841,52.522102,4604143,5822102
9027257,Mertensstr.,Berlin,13.215280,52.564687,4582510,5826430
9027452,Merziger Str.,Berlin,13.184068,52.544774,4580430,5824179
9089551,Mescheder Weg,Berlin,13.290961,52.575524,4587620,5827725
9026204,Messedamm/ZOB/ICC,Berlin,13.280393,52.506483,4587040,5820030
9025552,Messegelände/ICC,Berlin,13.279605,52.504694,4586990,5819830
9025551,Messegelände/Verwaltung,Berlin,13.275233,52.501236,4586700,5819440
9051151,Messelstr.,Berlin,13.278549,52.473385,4586980,5816345
9031151,Metzer Platz,Berlin,13.197167,52.525050,4581355,5821999
9032405,Metzer Str.,Berlin,13.193863,52.525461,4581130,5822041
9077271,Michael-Bohnen-Ring,Berlin,13.472830,52.464851,4600200,5815647
9100521,Michaelkirchstr.,Berlin,13.422616,52.509351,4596690,5820530
9110028,Michelangelostr.,Berlin,13.453379,52.542132,4598705,5824219
9230154,Michendorfer Chaussee/Friedhof,Potsdam,13.048867,52.369814,4571541,5804569
9175511,Michendorfer Str.,Berlin,13.587068,52.545536,4607766,5824789
9161509,Michiganseestr.,Berlin,13.501448,52.498491,4602067,5819430
9085259,Mickestr.,Berlin,13.373152,52.562161,4593220,5826341
9310500,Miethkestr.,Schöneiche (bei Berlin),13.698865,52.475489,4615533,5817168
9110503,Milastr.,Berlin,13.412781,52.545266,4595944,5824513
9141501,Mimestr.,Berlin,13.444393,52.574623,4598023,5827822
9097152,Miraustr.,Berlin,13.309502,52.583903,4588860,5828680
9140019,Mirbachplatz,Berlin,13.448359,52.553077,4598340,5825430
9176528,Mirower Str.,Berlin,13.609987,52.478135,4609488,5817324
9083255,Mistelweg,Berlin,13.503126,52.428098,4602344,5811600
9085258,Mittelbruchzeile,Berlin,13.372894,52.567098,4593192,5826890
9077100,Mittelbuschweg,Berlin,13.447752,52.468343,4598488,5816001
9049105,Mittelstr.,Berlin,13.249343,52.434738,4585070,5812010
9120523,Modersohnstr.,Berlin,13.457940,52.501857,4599105,5819744
9027251,Mögeldorfer Weg,Berlin,13.197451,52.559836,4581310,5825870
9025152,Mohrunger Allee,Berlin,13.249343,52.507938,4584929,5820155
9160014,Möllendorffstr./Storkower Str.,Berlin,13.479275,52.523171,4600505,5822145
9132510,Möllersfelder Str.,Berlin,13.372783,52.593279,4593129,5829803
9133013,Möllersfelder Weg,Berlin,13.398948,52.621974,4594840,5833030
9081256,Mollnerweg,Berlin,13.438267,52.419360,4597952,5810538
9100040,Mollstr./Otto-Braun-Str.,Berlin,13.419945,52.525183,4596474,5822288
9110022,Mollstr./Prenzlauer Allee,Berlin,13.415962,52.526867,4596200,5822470
9020271,Mollwitzstr.,Berlin,13.285903,52.522169,4587383,5821782
9024253,Mommsenstr.,Berlin,13.313585,52.503333,4589300,5819720
9100512,Monbijouplatz,Berlin,13.398472,52.523659,4595020,5822090
9183505,Mönchsheimer Str.,Berlin,13.699753,52.438555,4615690,5813060
9084156,Montanstr.,Berlin,13.352072,52.579668,4591754,5828262
9084155,Montanstr./Lengeder Str.,Berlin,13.353144,52.582873,4591820,5828620
9068154,Monumentenstr.,Berlin,13.376867,52.487694,4593630,5818060
9142531,Mörderberg,Berlin,13.461002,52.584781,4599126,5828975
9029202,Moritzstr.,Berlin,13.200719,52.538603,4581571,5823511
9078152,Morusstr.,Berlin,13.432316,52.478345,4597417,5817093
9210133,Moselstr.,Falkensee,13.067381,52.578911,4572458,5827854
9143518,Möserstr.,Berlin,13.475730,52.619532,4600045,5832862
9191508,Mosischstr.,Berlin,13.484381,52.467484,4600979,5815956
9185003,Moßkopfring,Berlin,13.647330,52.340513,4612374,5802069
9037130,Möthlower Str.,Berlin,13.137421,52.547937,4577260,5824480
9033151,Motorradwerk,Berlin,13.223361,52.537104,4583110,5823370
9072153,Motzener Str.,Berlin,13.376504,52.410048,4593770,5809420
9055152,Motzstr.,Berlin,13.346396,52.497482,4591540,5819110
9210116,Mozartallee,Falkensee,13.114137,52.577375,4575630,5827731
9067103,Mozartstr.,Berlin,13.332202,52.442487,4590689,5812973
9220075,Mozartstr.,Teltow,13.291816,52.391708,4588044,5807273
9180014,Müggelbergallee,Berlin,13.588996,52.418454,4608208,5810652
9184003,Müggelheim/Dorf,Berlin,13.662005,52.412488,4613190,5810100
9180005,Müggelheimer Str./Wendenschloßstr.,Berlin,13.581672,52.442980,4607650,5813370
9180541,Müggelhort,Berlin,13.676024,52.432935,4614091,5812397
9180018,Müggelschlößchenweg,Berlin,13.603343,52.441951,4609126,5813288
9182004,Müggelseedamm/Bölschestr.,Berlin,13.624324,52.447372,4610539,5813923
9180502,Müggelseeperle,Berlin,13.641181,52.421650,4611750,5811087
9183515,Müggelwerderweg,Berlin,13.681152,52.436709,4614430,5812825
9194521,Mühlbergstr.,Berlin,13.503367,52.441657,4602329,5813109
9093152,Mühlenfeldstr.,Berlin,13.292354,52.607817,4587650,5831320
9130018,Mühlenstr.,Berlin,13.406583,52.565354,4595480,5826740
9210636,Mühlenstr.,Dallgow-Döberitz,13.044612,52.534611,4570986,5822902
9090157,Mühlenweg,Berlin,13.249136,52.593543,4584750,5829680
9182502,Mühlweg,Berlin,13.613386,52.454353,4609778,5814683
9027454,Mülheimer Str.,Berlin,13.172413,52.549932,4579630,5824740
9055107,Münchener Str.,Berlin,13.342617,52.494289,4591290,5818750
9195509,Müngersdorfer Str.,Berlin,13.548974,52.402241,4605524,5808789
9160533,Münsterlandplatz,Berlin,13.494619,52.503808,4601591,5820012
9049257,Mürwiker Str.,Berlin,13.276849,52.426382,4586957,5811113
9051354,Museen Dahlem,Berlin,13.295065,52.457963,4588133,5814649
9162519,Museum Karlshorst,Berlin,13.538850,52.486614,4604635,5818162
9175544,Myslowitzer Str./Klinikum,Berlin,13.591686,52.506936,4608174,5820501
9180505,Nachtheide,Berlin,13.603569,52.434417,4609160,5812450
9011154,Nachtigalplatz,Berlin,13.334651,52.556930,4590620,5825710
9074207,Nahariyastr.,Berlin,13.420175,52.390639,4596784,5807318
9073305,Nahmitzer Damm,Berlin,13.366383,52.410695,4593080,5809479
